Company,TypeName,Ram,Weight,Touchscreen,Ips,ppi,Cpu_name,HDD,SSD,Hybrid,Flash_Storage,Gpu_brand,os,Price
HP,Notebook,6,1.22,0,0,125.37,Intel Core i5,1000.0,128.0,0.0,0.0,Intel,Mac,74859.25
Lenovo,Gaming,4,2.76,0,0,85.17,Intel Core i5,500.0,0.0,0.0,0.0,Nvidia,Windows,69596.27
Acer,Notebook,4,2.64,0,0,189.91,AMD Processor,1000.0,256.0,0.0,0.0,Nvidia,Others/No OS/Linux,96445.11
Vaio,Notebook,32,2.5,0,0,104.47,AMD Processor,1000.0,0.0,0.0,0.0,Intel,Windows,109609.58
Lenovo,Notebook,8,1.96,0,0,218.11,Intel Core i5,1000.0,0.0,0.0,0.0,Nvidia,Windows,101622.57
HP,Notebook,4,1.36,0,0,157.35,Other Intel Processor,0.0,128.0,0.0,0.0,Intel,Others/No OS/Linux,69335.29
Dell,Notebook,12,2.56,0,0,107.99,AMD Processor,0.0,0.0,0.0,32.0,Intel,Windows,51062.47
MSI,Notebook,8,1.3,0,0,127.41,Other Intel Processor,0.0,512.0,0.0,0.0,AMD,Windows,108380.5
MSI,Gaming,16,3.1,0,1,179.1,Intel Core i5,1000.0,0.0,0.0,0.0,Nvidia,Others/No OS/Linux,111328.42
Dell,Notebook,16,2.63,1,0,146.86,AMD Processor,1000.0,0.0,0.0,0.0,Intel,Mac,79633.54
Fujitsu,Notebook,8,1.87,0,1,331.26,Other Intel Processor,0.0,128.0,0.0,0.0,Intel,Windows,97565.95
Dell,Gaming,8,2.04,0,0,143.05,Other Processor,0.0,0.0,0.0,64.0,AMD,Windows,65447.4
Acer,Notebook,16,2.0,0,0,112.74,AMD Processor,500.0,0.0,0.0,0.0,AMD,Mac,77140.08
Lenovo,Notebook,64,1.23,0,0,92.18,Intel Core i7,0.0,512.0,0.0,0.0,Intel,Mac,247215.08
Asus,Notebook,4,1.23,0,0,157.35,Other Intel Processor,500.0,0.0,0.0,0.0,Nvidia,Others/No OS/Linux,77049.99
HP,Notebook,8,1.55,0,0,165.63,AMD Processor,0.0,256.0,0.0,0.0,AMD,Others/No OS/Linux,85153.77
Asus,Gaming,8,4.35,0,0,156.23,AMD Processor,0.0,256.0,0.0,0.0,Nvidia,Others/No OS/Linux,100959.89
Asus,Notebook,4,1.53,0,1,165.63,AMD Processor,500.0,0.0,0.0,0.0,Nvidia,Windows,78573.46
Acer,Ultrabook,4,1.39,0,0,117.68,Intel Core i5,0.0,256.0,0.0,0.0,Intel,Mac,69953.6
Lenovo,Workstation,4,2.85,0,1,244.77,AMD Processor,2000.0,0.0,0.0,0.0,Intel,Windows,75242.12
MSI,2 in 1 Convertible,4,2.3,0,0,120.55,Other Intel Processor,0.0,0.0,0.0,32.0,Nvidia,Windows,70335.6
Asus,Ultrabook,24,1.01,0,0,138.68,AMD Processor,0.0,256.0,0.0,0.0,AMD,Windows,115985.89
Dell,Gaming,2,3.38,0,0,120.55,AMD Processor,0.0,128.0,0.0,0.0,AMD,Windows,57258.27
Dell,Notebook,4,2.62,0,0,165.63,AMD Processor,1000.0,0.0,0.0,0.0,Nvidia,Windows,70946.67
Huawei,Ultrabook,6,1.22,0,0,169.45,Intel Core i3,0.0,256.0,0.0,0.0,Intel,Windows,78856.17
Dell,Notebook,6,2.31,0,0,85.17,Other Intel Processor,500.0,0.0,0.0,0.0,Intel,Windows,39947.8
Toshiba,Gaming,4,4.56,1,0,189.91,AMD Processor,0.0,512.0,0.0,0.0,Nvidia,Windows,118615.52
Dell,Ultrabook,8,1.32,1,1,293.72,Other Intel Processor,0.0,512.0,0.0,0.0,Nvidia,Windows,151411.34
Lenovo,Notebook,4,1.94,0,0,155.16,Intel Core i3,0.0,128.0,0.0,0.0,Intel,Windows,61247.98
HP,Gaming,8,4.49,0,0,130.59,AMD Processor,0.0,128.0,0.0,0.0,Nvidia,Windows,80419.32
Lenovo,Gaming,8,2.36,1,1,220.44,AMD Processor,0.0,512.0,0.0,0.0,Nvidia,Windows,137380.29
Asus,Notebook,64,1.78,0,0,112.74,Other Intel Processor,500.0,0.0,0.0,0.0,Intel,Others/No OS/Linux,190374.07
Toshiba,Notebook,4,2.65,1,0,143.05,AMD Processor,1000.0,0.0,0.0,0.0,Intel,Mac,48249.35
Huawei,Notebook,4,2.43,0,1,179.1,Other Intel Processor,1000.0,256.0,0.0,0.0,AMD,Mac,94369.27
Dell,Notebook,8,2.43,0,0,92.18,AMD Processor,0.0,256.0,0.0,0.0,Nvidia,Windows,96136.51
Microsoft,Notebook,4,1.68,0,0,127.34,AMD Processor,0.0,128.0,0.0,0.0,Intel,Mac,47536.38
Lenovo,Notebook,4,2.06,0,0,104.47,Other Intel Processor,0.0,256.0,0.0,0.0,Intel,Windows,65545.71
MSI,2 in 1 Convertible,8,2.01,0,0,137.68,AMD Processor,500.0,0.0,0.0,0.0,Intel,Others/No OS/Linux,66122.38
Lenovo,2 in 1 Convertible,4,1.86,0,0,117.68,AMD Processor,0.0,512.0,0.0,0.0,Intel,Windows,88383.93
Lenovo,Notebook,8,2.15,1,1,218.11,Intel Core i7,500.0,0.0,0.0,0.0,Nvidia,Windows,111426.35
Acer,Gaming,4,4.2,1,0,141.21,Intel Core i7,0.0,1000.0,0.0,0.0,Intel,Mac,145324.03
Mediacom,Notebook,24,2.05,0,1,201.26,AMD Processor,500.0,0.0,0.0,0.0,Nvidia,Windows,138435.76
Acer,Notebook,4,2.25,0,0,149.25,AMD Processor,0.0,128.0,0.0,0.0,Intel,Windows,52361.65
Microsoft,2 in 1 Convertible,4,2.26,0,0,114.73,Other Intel Processor,0.0,256.0,0.0,0.0,AMD,Others/No OS/Linux,74206.7
Acer,2 in 1 Convertible,16,2.77,0,1,129.58,AMD Processor,1000.0,128.0,0.0,0.0,Intel,Windows,92892.77
HP,Ultrabook,12,1.22,1,1,193.67,Other Intel Processor,0.0,512.0,0.0,0.0,Intel,Windows,117345.75
Acer,Workstation,8,3.5,0,0,143.05,Other Intel Processor,1000.0,0.0,0.0,0.0,Intel,Windows,55368.37
Acer,Ultrabook,4,0.98,0,1,137.68,Other Intel Processor,1000.0,128.0,0.0,0.0,Intel,Mac,45575.26
HP,Notebook,2,2.73,0,0,117.83,AMD Processor,1000.0,0.0,0.0,0.0,Nvidia,Others/No OS/Linux,58287.66
Dell,Ultrabook,8,1.17,0,1,254.67,Other Intel Processor,0.0,0.0,0.0,64.0,Nvidia,Windows,97127.56
Dell,Notebook,8,1.77,0,0,129.58,AMD Processor,0.0,512.0,0.0,0.0,Nvidia,Windows,113500.68
Acer,2 in 1 Convertible,8,1.97,0,0,122.38,AMD Processor,2000.0,0.0,0.0,0.0,Intel,Windows,64877.66
Asus,Notebook,4,1.6,0,0,122.38,AMD Processor,500.0,0.0,0.0,0.0,Nvidia,Windows,61934.89
Asus,Ultrabook,8,1.46,0,0,179.1,AMD Processor,0.0,128.0,0.0,0.0,Intel,Windows,68071.78
Dell,Notebook,8,1.3,0,0,111.94,AMD Processor,0.0,128.0,0.0,0.0,Nvidia,Windows,88026.5
Asus,Notebook,8,1.36,0,0,141.21,AMD Processor,0.0,128.0,0.0,0.0,Intel,Windows,73031.57
Apple,Notebook,8,1.77,0,0,101.76,Intel Core i3,1000.0,128.0,0.0,0.0,Nvidia,Others/No OS/Linux,80501.89
Toshiba,Notebook,8,1.95,0,0,97.94,AMD Processor,0.0,256.0,0.0,0.0,Nvidia,Windows,101098.62
Asus,Ultrabook,4,1.54,1,1,129.58,Other Intel Processor,0.0,512.0,0.0,0.0,Nvidia,Others/No OS/Linux,119020.77
Dell,2 in 1 Convertible,4,1.2,0,0,129.58,Intel Core i5,1000.0,0.0,0.0,0.0,Nvidia,Mac,76442.06
Razer,Gaming,32,2.87,0,0,130.2,Other Intel Processor,0.0,1000.0,0.0,0.0,AMD,Windows,205064.52
Asus,Notebook,8,2.42,0,1,146.86,AMD Processor,0.0,512.0,0.0,0.0,Intel,Others/No OS/Linux,101158.5
Lenovo,Notebook,6,1.76,0,0,85.17,Other Intel Processor,0.0,1000.0,0.0,0.0,Nvidia,Windows,145459.32
Huawei,Ultrabook,16,1.14,0,0,163.18,Other Intel Processor,2000.0,0.0,0.0,0.0,Nvidia,Windows,107790.61
Toshiba,Notebook,12,1.68,1,1,282.42,Other Intel Processor,0.0,128.0,0.0,0.0,Nvidia,Windows,124523.83
Acer,Notebook,4,1.98,0,1,226.98,Other Intel Processor,500.0,0.0,0.0,0.0,Intel,Others/No OS/Linux,60825.19
Dell,Notebook,4,1.7,0,1,189.91,Other Intel Processor,0.0,256.0,0.0,0.0,Nvidia,Windows,103879.85
Lenovo,Ultrabook,4,1.2,0,0,85.17,Other Intel Processor,0.0,256.0,0.0,0.0,AMD,Windows,77430.48
Acer,Notebook,4,2.56,1,1,156.23,Other Intel Processor,0.0,256.0,0.0,0.0,Nvidia,Windows,94478.52
Samsung,Notebook,32,2.53,0,1,127.34,AMD Processor,1000.0,0.0,0.0,0.0,Nvidia,Windows,154415.97
Lenovo,Gaming,16,2.6,1,0,179.1,Intel Core i3,0.0,128.0,0.0,0.0,Intel,Windows,84371.56
Lenovo,Notebook,6,2.62,1,1,203.86,Intel Core i3,0.0,128.0,0.0,0.0,Nvidia,Others/No OS/Linux,100324.27
Dell,2 in 1 Convertible,6,2.21,0,1,119.72,Intel Core i7,500.0,0.0,0.0,0.0,Nvidia,Mac,100097.99
Dell,Gaming,4,4.37,0,0,110.27,Other Processor,0.0,256.0,0.0,0.0,Intel,Windows,60747.36
HP,Gaming,8,2.17,1,1,183.58,AMD Processor,1000.0,128.0,0.0,0.0,Nvidia,Windows,102986.1
Toshiba,Gaming,4,2.01,0,0,97.94,Intel Core i7,0.0,128.0,0.0,0.0,Intel,Windows,68942.19
Lenovo,Notebook,8,1.89,1,1,143.05,AMD Processor,0.0,1000.0,0.0,0.0,Nvidia,Windows,166811.0
HP,Gaming,8,3.27,1,0,158.48,AMD Processor,0.0,128.0,0.0,0.0,Nvidia,Windows,93040.78
Google,Notebook,4,1.58,0,0,130.59,AMD Processor,500.0,0.0,0.0,0.0,Intel,Windows,49338.81
LG,Notebook,4,2.73,0,1,156.23,Other Intel Processor,0.0,128.0,0.0,0.0,Intel,Windows,62042.68
Dell,Ultrabook,4,1.22,0,0,169.45,Other Processor,2000.0,0.0,0.0,0.0,Nvidia,Windows,74649.45
Acer,Netbook,4,1.42,0,0,117.68,Other Processor,1000.0,0.0,0.0,0.0,Intel,Windows,49199.6
Apple,Notebook,4,1.59,0,1,436.22,AMD Processor,1000.0,0.0,0.0,0.0,Intel,Windows,88292.9
Lenovo,2 in 1 Convertible,4,2.5,0,0,104.47,Intel Core i5,0.0,0.0,1000.0,0.0,Nvidia,Windows,79100.71
Mediacom,Notebook,4,2.52,0,0,120.55,Other Processor,1000.0,128.0,0.0,0.0,Nvidia,Mac,82334.14
Huawei,Notebook,4,1.31,0,0,111.94,Other Intel Processor,1000.0,0.0,0.0,0.0,Intel,Others/No OS/Linux,39977.82
HP,Ultrabook,4,1.47,0,0,111.14,Other Intel Processor,500.0,0.0,0.0,0.0,Intel,Windows,40065.89
HP,Notebook,8,1.38,0,0,183.58,AMD Processor,500.0,0.0,0.0,0.0,Nvidia,Windows,90386.07
Microsoft,Ultrabook,4,1.15,0,0,100.45,Other Processor,0.0,256.0,0.0,0.0,Intel,Windows,64435.85
Samsung,Netbook,4,1.32,0,0,100.45,Other Intel Processor,0.0,512.0,0.0,0.0,Intel,Others/No OS/Linux,81589.49
Lenovo,Notebook,8,1.34,1,0,158.48,AMD Processor,500.0,0.0,0.0,0.0,Intel,Windows,64264.24
Dell,2 in 1 Convertible,4,2.6,0,0,156.23,Other Processor,0.0,256.0,0.0,0.0,Nvidia,Windows,98015.92
HP,Notebook,4,1.69,0,0,189.91,Other Processor,0.0,0.0,0.0,32.0,Nvidia,Windows,73141.34
HP,Notebook,4,1.25,0,1,367.15,AMD Processor,1000.0,0.0,0.0,0.0,Nvidia,Windows,106543.49
Acer,Notebook,4,2.52,1,1,189.91,Other Intel Processor,0.0,128.0,0.0,0.0,Intel,Windows,68498.24
Lenovo,Notebook,8,1.82,0,0,125.37,Other Intel Processor,0.0,1000.0,0.0,0.0,Intel,Windows,132135.99
Samsung,Ultrabook,8,1.49,0,0,218.11,AMD Processor,1000.0,128.0,0.0,0.0,Nvidia,Windows,107417.08
Toshiba,Notebook,4,1.92,0,0,163.18,Intel Core i5,0.0,512.0,0.0,0.0,Intel,Windows,102748.68
HP,Notebook,4,1.48,0,0,112.74,Other Intel Processor,1000.0,0.0,0.0,0.0,Intel,Others/No OS/Linux,48116.35
HP,Notebook,16,2.71,0,0,176.23,AMD Processor,0.0,512.0,0.0,0.0,Nvidia,Windows,150924.99
Dell,Notebook,4,2.29,0,0,120.55,Intel Core i7,1000.0,128.0,0.0,0.0,Nvidia,Windows,99521.02
Acer,Notebook,12,2.21,0,1,127.34,AMD Processor,0.0,512.0,0.0,0.0,Intel,Windows,111440.56
MSI,Notebook,4,1.21,0,0,117.83,Other Intel Processor,1000.0,128.0,0.0,0.0,Intel,Windows,53618.27
HP,Gaming,4,3.56,0,0,112.74,AMD Processor,0.0,128.0,0.0,0.0,Nvidia,Windows,76829.63
HP,Ultrabook,8,1.55,1,0,163.18,Other Intel Processor,1000.0,512.0,0.0,0.0,Nvidia,Windows,130340.88
Asus,Netbook,4,1.59,0,0,146.86,Intel Core i5,0.0,512.0,0.0,0.0,Nvidia,Windows,122478.18
Asus,Notebook,8,1.62,1,1,141.21,Other Intel Processor,1000.0,512.0,0.0,0.0,Nvidia,Windows,135260.99
Apple,Notebook,16,1.21,1,1,183.58,Other Intel Processor,0.0,0.0,0.0,64.0,Intel,Windows,85728.5
Chuwi,Notebook,8,1.94,0,0,112.74,Intel Core i5,0.0,0.0,0.0,64.0,Intel,Windows,72050.74
HP,Notebook,4,1.65,0,0,135.09,AMD Processor,0.0,512.0,0.0,0.0,Nvidia,Windows,105490.71
Dell,Notebook,24,1.55,0,1,218.11,Other Processor,0.0,256.0,0.0,0.0,Nvidia,Windows,148032.26
Dell,Notebook,32,1.51,0,0,137.68,AMD Processor,0.0,128.0,0.0,0.0,Nvidia,Windows,156042.15
Dell,Ultrabook,8,1.05,1,1,146.86,Other Intel Processor,0.0,256.0,0.0,0.0,AMD,Windows,100011.51
Dell,Notebook,8,2.21,0,0,113.21,AMD Processor,0.0,128.0,0.0,0.0,Intel,Windows,64735.8
HP,Gaming,32,3.17,0,0,156.23,Intel Core i3,1000.0,128.0,0.0,0.0,Nvidia,Windows,155959.33
Asus,Notebook,8,1.86,0,0,101.76,Intel Core i5,1000.0,0.0,0.0,0.0,AMD,Others/No OS/Linux,72289.97
Dell,Notebook,2,2.47,0,0,137.68,AMD Processor,0.0,256.0,0.0,0.0,Intel,Others/No OS/Linux,55045.33
Dell,2 in 1 Convertible,4,1.74,0,0,129.58,Other Intel Processor,1000.0,128.0,0.0,0.0,Intel,Others/No OS/Linux,56428.62
Lenovo,Notebook,4,1.95,1,0,141.21,AMD Processor,0.0,512.0,0.0,0.0,Nvidia,Windows,112569.39
Lenovo,Ultrabook,8,1.43,0,0,97.94,Intel Core i3,0.0,0.0,0.0,64.0,Nvidia,Windows,80198.4
Acer,2 in 1 Convertible,6,1.36,0,0,183.58,AMD Processor,0.0,0.0,0.0,32.0,AMD,Windows,64934.31
Asus,Gaming,16,3.2,0,0,92.18,Other Intel Processor,0.0,0.0,1000.0,0.0,Nvidia,Windows,88734.11
Dell,Gaming,4,4.4,0,1,137.68,Intel Core i5,0.0,0.0,0.0,32.0,Intel,Windows,54514.67
Lenovo,Netbook,32,1.35,0,0,97.94,Other Intel Processor,0.0,256.0,0.0,0.0,Nvidia,Windows,157947.46
HP,Notebook,4,2.4,0,1,176.23,AMD Processor,1000.0,128.0,0.0,0.0,AMD,Windows,72168.98
HP,Notebook,4,2.21,0,0,155.16,Other Intel Processor,0.0,1000.0,0.0,0.0,Nvidia,Windows,147298.1
Acer,Gaming,8,3.15,0,1,159.63,Other Processor,1000.0,0.0,0.0,0.0,Intel,Windows,63224.04
Dell,Gaming,2,4.4,1,1,189.91,AMD Processor,500.0,0.0,0.0,0.0,AMD,Mac,64614.03
Dell,2 in 1 Convertible,16,1.79,0,0,169.45,Intel Core i7,500.0,0.0,0.0,0.0,Intel,Windows,97009.28
Fujitsu,Gaming,8,2.06,0,1,169.45,AMD Processor,0.0,0.0,1000.0,0.0,Intel,Windows,59918.81
Dell,2 in 1 Convertible,8,2.0,0,0,127.34,Other Intel Processor,1000.0,0.0,0.0,0.0,Nvidia,Windows,81441.05
Apple,Notebook,16,2.12,0,1,179.1,Other Intel Processor,0.0,0.0,1000.0,0.0,Nvidia,Others/No OS/Linux,101131.58
Acer,Gaming,4,3.45,0,1,217.57,Other Intel Processor,0.0,256.0,0.0,0.0,Nvidia,Windows,95101.08
MSI,Ultrabook,4,1.35,0,0,127.34,Intel Core i7,0.0,512.0,0.0,0.0,Nvidia,Others/No OS/Linux,126298.58
Lenovo,Notebook,8,1.48,0,1,179.1,AMD Processor,0.0,256.0,0.0,0.0,Nvidia,Windows,108424.76
Lenovo,Notebook,2,1.56,0,0,85.17,Intel Core i7,1000.0,128.0,0.0,0.0,Intel,Windows,67454.94
Toshiba,Gaming,8,4.09,0,1,143.05,AMD Processor,0.0,0.0,1000.0,0.0,Nvidia,Mac,89452.78
HP,Ultrabook,6,1.03,0,1,189.91,AMD Processor,500.0,0.0,0.0,0.0,Intel,Windows,66047.5
Asus,Notebook,8,2.11,0,0,141.21,Other Intel Processor,0.0,0.0,0.0,64.0,AMD,Windows,64035.51
Asus,Notebook,4,1.94,0,0,101.76,AMD Processor,0.0,256.0,0.0,0.0,Nvidia,Windows,85656.12
Dell,Notebook,8,2.03,0,0,155.16,AMD Processor,0.0,512.0,0.0,0.0,Nvidia,Windows,117536.55
Acer,Notebook,8,2.31,0,0,127.41,Other Intel Processor,1000.0,128.0,0.0,0.0,Nvidia,Windows,90126.63
Dell,Notebook,8,1.48,0,1,217.57,Other Processor,0.0,512.0,0.0,0.0,Nvidia,Others/No OS/Linux,133145.11
Microsoft,Notebook,16,1.35,0,0,85.17,Other Intel Processor,0.0,512.0,0.0,0.0,Nvidia,Others/No OS/Linux,136443.99
Lenovo,Workstation,4,3.38,0,0,156.23,Other Intel Processor,0.0,0.0,0.0,64.0,Nvidia,Windows,66231.45
Dell,Notebook,32,1.45,0,0,146.86,AMD Processor,0.0,256.0,0.0,0.0,Nvidia,Others/No OS/Linux,164249.93
HP,Notebook,8,2.66,0,0,155.16,AMD Processor,1000.0,0.0,0.0,0.0,Intel,Others/No OS/Linux,65622.89
Samsung,Notebook,8,2.51,1,1,163.18,Intel Core i5,0.0,256.0,0.0,0.0,Nvidia,Mac,121007.8
Lenovo,Gaming,16,3.27,0,0,141.21,Other Intel Processor,0.0,1000.0,0.0,0.0,Nvidia,Windows,180683.76
Lenovo,Gaming,8,4.58,0,1,146.86,Other Processor,500.0,0.0,0.0,0.0,AMD,Others/No OS/Linux,71493.92
Dell,Notebook,4,1.7,1,0,157.35,Other Intel Processor,1000.0,0.0,0.0,0.0,Intel,Mac,52175.9
Toshiba,Workstation,16,2.77,1,0,119.72,AMD Processor,500.0,0.0,0.0,0.0,Nvidia,Others/No OS/Linux,103716.86
Asus,Notebook,4,2.21,0,1,143.05,Other Processor,0.0,512.0,0.0,0.0,Intel,Windows,89978.96
Samsung,Ultrabook,16,0.95,0,1,176.23,Intel Core i5,500.0,0.0,0.0,0.0,Intel,Windows,95685.98
Lenovo,Notebook,16,1.67,0,1,143.05,AMD Processor,0.0,256.0,0.0,0.0,Nvidia,Windows,121110.95
HP,Gaming,8,2.93,0,1,193.52,Intel Core i3,0.0,256.0,0.0,0.0,AMD,Windows,94894.95
Dell,Notebook,6,2.03,0,1,260.25,Other Processor,0.0,512.0,0.0,0.0,Nvidia,Others/No OS/Linux,136649.99
Google,Ultrabook,16,1.2,0,1,208.31,Intel Core i7,500.0,0.0,0.0,0.0,Nvidia,Others/No OS/Linux,141052.92
Dell,2 in 1 Convertible,8,2.69,1,1,158.48,Intel Core i3,0.0,256.0,0.0,0.0,Intel,Windows,90603.95
Asus,Notebook,8,1.35,0,1,195.81,Other Processor,0.0,256.0,0.0,0.0,AMD,Others/No OS/Linux,107393.11
Mediacom,Notebook,8,1.76,0,1,379.81,AMD Processor,0.0,256.0,0.0,0.0,Intel,Windows,104460.46
Dell,Ultrabook,8,1.28,0,0,127.34,Intel Core i5,1000.0,256.0,0.0,0.0,Nvidia,Windows,115842.4
Huawei,Workstation,8,3.36,0,0,130.59,Intel Core i7,0.0,128.0,0.0,0.0,AMD,Others/No OS/Linux,93467.51
Huawei,Ultrabook,6,1.13,0,0,101.76,Intel Core i7,0.0,512.0,0.0,0.0,AMD,Windows,127990.21
Acer,Gaming,4,2.33,1,0,119.72,AMD Processor,0.0,256.0,0.0,0.0,Nvidia,Windows,88474.91
Xiaomi,Notebook,16,2.1,0,0,137.68,Intel Core i3,0.0,0.0,0.0,64.0,Nvidia,Mac,95222.99
Google,Notebook,8,2.71,0,0,183.58,Other Processor,0.0,128.0,0.0,0.0,Intel,Windows,66562.64
Lenovo,Notebook,4,1.85,0,1,194.95,Intel Core i5,2000.0,0.0,0.0,0.0,Intel,Windows,58924.52
Apple,Ultrabook,16,1.24,1,1,239.94,Other Intel Processor,500.0,0.0,0.0,0.0,Intel,Windows,94924.02
Lenovo,Gaming,4,4.39,0,0,135.98,AMD Processor,500.0,0.0,0.0,0.0,Intel,Windows,39131.94
Dell,Gaming,4,3.93,0,0,120.55,AMD Processor,0.0,512.0,0.0,0.0,Intel,Windows,82247.97
HP,Gaming,2,2.07,0,0,127.34,AMD Processor,0.0,512.0,0.0,0.0,Intel,Windows,80879.58
HP,Notebook,4,1.3,0,0,127.34,Other Intel Processor,500.0,0.0,0.0,0.0,Nvidia,Windows,79361.65
Asus,Notebook,8,1.99,0,0,112.74,AMD Processor,0.0,1000.0,0.0,0.0,AMD,Windows,146290.92
Lenovo,Ultrabook,8,1.43,0,0,155.16,Intel Core i7,0.0,256.0,0.0,0.0,Intel,Mac,94784.68
Dell,Workstation,16,4.08,0,0,111.14,Other Processor,1000.0,0.0,0.0,0.0,Intel,Windows,66764.73
Apple,Notebook,8,1.47,0,0,181.76,Intel Core i5,0.0,128.0,0.0,0.0,Nvidia,Windows,108040.8
Acer,Notebook,8,1.9,0,0,131.13,Other Intel Processor,500.0,0.0,0.0,0.0,Intel,Others/No OS/Linux,48234.43
HP,Gaming,4,2.57,1,0,218.11,Other Intel Processor,500.0,0.0,0.0,0.0,Intel,Windows,68760.49
Dell,Notebook,6,1.95,0,0,176.23,Other Intel Processor,0.0,512.0,0.0,0.0,Nvidia,Windows,126054.8
Toshiba,Ultrabook,8,1.49,0,1,158.48,AMD Processor,0.0,128.0,0.0,0.0,Intel,Windows,69421.72
Huawei,Notebook,4,2.67,0,0,127.68,Other Intel Processor,0.0,128.0,0.0,0.0,AMD,Others/No OS/Linux,54325.93
Asus,2 in 1 Convertible,6,1.42,0,1,119.72,Other Intel Processor,0.0,128.0,0.0,0.0,Intel,Windows,68955.76
Acer,Gaming,4,2.09,0,0,98.16,Intel Core i7,0.0,256.0,0.0,0.0,Nvidia,Windows,104596.5
Dell,Netbook,4,1.45,0,0,119.72,Other Intel Processor,1000.0,128.0,0.0,0.0,Intel,Windows,61345.48
Toshiba,Notebook,8,2.51,0,0,119.72,Other Intel Processor,0.0,256.0,0.0,0.0,Nvidia,Windows,89364.26
Acer,Notebook,4,2.4,0,0,100.45,AMD Processor,0.0,128.0,0.0,0.0,Nvidia,Windows,71897.12
Apple,Notebook,4,2.12,0,0,90.58,AMD Processor,1000.0,128.0,0.0,0.0,AMD,Windows,61015.82
Acer,Notebook,8,1.51,1,1,146.86,AMD Processor,500.0,0.0,0.0,0.0,AMD,Windows,76348.1
Apple,2 in 1 Convertible,8,2.32,0,0,158.48,AMD Processor,500.0,0.0,0.0,0.0,AMD,Windows,65447.27
Apple,Ultrabook,32,1.26,0,0,194.95,Other Intel Processor,2000.0,0.0,0.0,0.0,Nvidia,Others/No OS/Linux,154248.25
Lenovo,Notebook,32,2.15,0,0,155.16,Other Intel Processor,500.0,0.0,0.0,0.0,Intel,Windows,112131.1
HP,Notebook,24,2.5,0,0,169.45,Intel Core i5,0.0,512.0,0.0,0.0,Intel,Others/No OS/Linux,148082.1
Acer,Ultrabook,16,1.12,0,1,163.18,Other Intel Processor,500.0,0.0,0.0,0.0,Intel,Windows,84063.08
Asus,Gaming,32,4.69,0,0,138.68,AMD Processor,500.0,0.0,0.0,0.0,Nvidia,Windows,140523.79
Mediacom,Notebook,8,2.08,1,1,137.68,Other Intel Processor,500.0,0.0,0.0,0.0,AMD,Windows,77999.67
Acer,Notebook,4,2.74,0,0,104.47,AMD Processor,0.0,256.0,0.0,0.0,Nvidia,Windows,79653.19
Apple,Gaming,8,4.24,1,0,176.23,AMD Processor,0.0,256.0,0.0,0.0,AMD,Windows,84717.03
Google,Gaming,4,3.15,1,0,218.11,AMD Processor,0.0,0.0,0.0,32.0,Nvidia,Windows,89411.58
Lenovo,Notebook,4,1.98,0,0,97.94,Intel Core i5,0.0,256.0,0.0,0.0,Intel,Others/No OS/Linux,71914.37
Dell,Workstation,8,2.56,0,0,138.03,Intel Core i3,0.0,0.0,0.0,32.0,Nvidia,Others/No OS/Linux,75261.17
Apple,Notebook,32,2.1,0,0,135.09,Other Intel Processor,500.0,0.0,0.0,0.0,Intel,Others/No OS/Linux,122866.56
Acer,Ultrabook,8,1.42,0,1,163.18,Other Processor,0.0,512.0,0.0,0.0,Intel,Windows,103699.97
HP,Workstation,16,3.38,1,0,179.1,Other Intel Processor,0.0,512.0,0.0,0.0,Nvidia,Windows,154968.49
HP,Ultrabook,32,1.33,0,0,100.45,Other Intel Processor,0.0,512.0,0.0,0.0,AMD,Windows,162021.59
HP,Notebook,8,2.6,0,0,218.11,Other Processor,0.0,512.0,0.0,0.0,Intel,Windows,114836.94
Asus,Ultrabook,16,1.32,0,0,92.18,Intel Core i3,0.0,256.0,0.0,0.0,Nvidia,Others/No OS/Linux,123998.3
HP,2 in 1 Convertible,12,2.04,0,0,130.62,Other Intel Processor,500.0,0.0,0.0,0.0,Intel,Windows,63389.58
Lenovo,Notebook,2,2.1,0,0,116.08,Other Intel Processor,0.0,128.0,0.0,0.0,AMD,Windows,61927.45
Acer,Notebook,32,2.15,0,0,163.18,AMD Processor,2000.0,128.0,0.0,0.0,AMD,Windows,144898.48
Apple,Notebook,8,1.56,0,0,146.86,AMD Processor,0.0,512.0,0.0,0.0,Nvidia,Windows,128866.36
Lenovo,Gaming,8,2.32,0,1,129.58,Intel Core i3,0.0,128.0,0.0,0.0,Nvidia,Mac,87644.98
HP,Ultrabook,8,1.54,0,0,143.05,AMD Processor,1000.0,0.0,0.0,0.0,Nvidia,Others/No OS/Linux,86056.26
Acer,2 in 1 Convertible,8,2.17,0,1,143.05,Intel Core i5,0.0,256.0,0.0,0.0,Nvidia,Windows,119768.12
Lenovo,Notebook,4,1.44,1,0,129.58,AMD Processor,1000.0,128.0,0.0,0.0,Nvidia,Windows,77555.9
Dell,Gaming,8,3.52,0,0,90.58,Intel Core i3,0.0,256.0,0.0,0.0,Intel,Windows,61913.31
Lenovo,Notebook,6,1.9,0,0,119.72,Intel Core i5,0.0,1000.0,0.0,0.0,Intel,Windows,127270.24
Acer,Ultrabook,16,0.98,0,0,194.95,AMD Processor,0.0,256.0,0.0,0.0,Nvidia,Windows,126546.97
Asus,Ultrabook,64,1.03,0,0,141.21,Intel Core i7,0.0,128.0,0.0,0.0,Nvidia,Windows,254742.91
